,week,cases,year,maxt,mint,rain,soil,rh,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
452,36,3447,2018,32.06615599,25.23970542,10.44488417,67.46743835,85.55140899,25.23970542,25.64567014,25.7014434,26.16240053,25.58278355,24.92306327,25.26589104,26.07961709,26.09923422,25.58784981,10.44488417,10.28151652,11.9430888,6.376754612,12.65704419,12.22462033,17.22730373,9.242355212,6.210943801,15.94313385,32.06615599,32.19661267,32.47653903,33.3747127,32.58421189,31.22898374,31.50546371,33.07293076,33.42814425,32.83670097,67.46743835,67.52632853,59.56328562,52.36300541,51.97025832,60.29491711,69.47448327,73.50554676,78.26984111,85.46247552,85.55140899,87.29790888,87.32547642,84.52561392,85.66999934,88.99086616,89.74270384,83.99827537,84.25822988,84.48858632
453,37,838,2018,32.65161996,25.18617083,14.68203775,68.66563025,85.44794384,25.18617083,25.23970542,25.64567014,25.7014434,26.16240053,25.58278355,24.92306327,25.26589104,26.07961709,26.09923422,14.68203775,10.44488417,10.28151652,11.9430888,6.376754612,12.65704419,12.22462033,17.22730373,9.242355212,6.210943801,32.65161996,32.06615599,32.19661267,32.47653903,33.3747127,32.58421189,31.22898374,31.50546371,33.07293076,33.42814425,68.66563025,67.46743835,67.52632853,59.56328562,52.36300541,51.97025832,60.29491711,69.47448327,73.50554676,78.26984111,85.44794384,85.55140899,87.29790888,87.32547642,84.52561392,85.66999934,88.99086616,89.74270384,83.99827537,84.25822988
454,38,0,2018,32.63718697,24.96565531,13.63809309,63.94363187,81.47651776,24.96565531,25.18617083,25.23970542,25.64567014,25.7014434,26.16240053,25.58278355,24.92306327,25.26589104,26.07961709,13.63809309,14.68203775,10.44488417,10.28151652,11.9430888,6.376754612,12.65704419,12.22462033,17.22730373,9.242355212,32.63718697,32.65161996,32.06615599,32.19661267,32.47653903,33.3747127,32.58421189,31.22898374,31.50546371,33.07293076,63.94363187,68.66563025,67.46743835,67.52632853,59.56328562,52.36300541,51.97025832,60.29491711,69.47448327,73.50554676,81.47651776,85.44794384,85.55140899,87.29790888,87.32547642,84.52561392,85.66999934,88.99086616,89.74270384,83.99827537
455,39,0,2018,34.0246686,25.32045661,7.427608696,60.82758989,79.45820309,25.32045661,24.96565531,25.18617083,25.23970542,25.64567014,25.7014434,26.16240053,25.58278355,24.92306327,25.26589104,7.427608696,13.63809309,14.68203775,10.44488417,10.28151652,11.9430888,6.376754612,12.65704419,12.22462033,17.22730373,34.0246686,32.63718697,32.65161996,32.06615599,32.19661267,32.47653903,33.3747127,32.58421189,31.22898374,31.50546371,60.82758989,63.94363187,68.66563025,67.46743835,67.52632853,59.56328562,52.36300541,51.97025832,60.29491711,69.47448327,79.45820309,81.47651776,85.44794384,85.55140899,87.29790888,87.32547642,84.52561392,85.66999934,88.99086616,89.74270384
456,40,2296,2018,34.0081443,24.14469808,15.05212585,51.4786809,68.47713254,24.14469808,25.32045661,24.96565531,25.18617083,25.23970542,25.64567014,25.7014434,26.16240053,25.58278355,24.92306327,15.05212585,7.427608696,13.63809309,14.68203775,10.44488417,10.28151652,11.9430888,6.376754612,12.65704419,12.22462033,34.0081443,34.0246686,32.63718697,32.65161996,32.06615599,32.19661267,32.47653903,33.3747127,32.58421189,31.22898374,51.4786809,60.82758989,63.94363187,68.66563025,67.46743835,67.52632853,59.56328562,52.36300541,51.97025832,60.29491711,68.47713254,79.45820309,81.47651776,85.44794384,85.55140899,87.29790888,87.32547642,84.52561392,85.66999934,88.99086616
457,41,479,2018,29.91792345,22.25369653,11.13785285,55.12382782,79.95331509,22.25369653,24.14469808,25.32045661,24.96565531,25.18617083,25.23970542,25.64567014,25.7014434,26.16240053,25.58278355,11.13785285,15.05212585,7.427608696,13.63809309,14.68203775,10.44488417,10.28151652,11.9430888,6.376754612,12.65704419,29.91792345,34.0081443,34.0246686,32.63718697,32.65161996,32.06615599,32.19661267,32.47653903,33.3747127,32.58421189,55.12382782,51.4786809,60.82758989,63.94363187,68.66563025,67.46743835,67.52632853,59.56328562,52.36300541,51.97025832,79.95331509,68.47713254,79.45820309,81.47651776,85.44794384,85.55140899,87.29790888,87.32547642,84.52561392,85.66999934
458,42,0,2018,32.05449179,21.17232707,8.355882353,60.58867961,73.01870617,21.17232707,22.25369653,24.14469808,25.32045661,24.96565531,25.18617083,25.23970542,25.64567014,25.7014434,26.16240053,8.355882353,11.13785285,15.05212585,7.427608696,13.63809309,14.68203775,10.44488417,10.28151652,11.9430888,6.376754612,32.05449179,29.91792345,34.0081443,34.0246686,32.63718697,32.65161996,32.06615599,32.19661267,32.47653903,33.3747127,60.58867961,55.12382782,51.4786809,60.82758989,63.94363187,68.66563025,67.46743835,67.52632853,59.56328562,52.36300541,73.01870617,79.95331509,68.47713254,79.45820309,81.47651776,85.44794384,85.55140899,87.29790888,87.32547642,84.52561392
459,43,0,2018,31.3842123,19.81263617,3.777777778,55.71080078,67.18592785,19.81263617,21.17232707,22.25369653,24.14469808,25.32045661,24.96565531,25.18617083,25.23970542,25.64567014,25.7014434,3.777777778,8.355882353,11.13785285,15.05212585,7.427608696,13.63809309,14.68203775,10.44488417,10.28151652,11.9430888,31.3842123,32.05449179,29.91792345,34.0081443,34.0246686,32.63718697,32.65161996,32.06615599,32.19661267,32.47653903,55.71080078,60.58867961,55.12382782,51.4786809,60.82758989,63.94363187,68.66563025,67.46743835,67.52632853,59.56328562,67.18592785,73.01870617,79.95331509,68.47713254,79.45820309,81.47651776,85.44794384,85.55140899,87.29790888,87.32547642
460,44,241,2018,30.72005894,20.15356411,1.894642857,55.99977198,74.32039437,20.15356411,19.81263617,21.17232707,22.25369653,24.14469808,25.32045661,24.96565531,25.18617083,25.23970542,25.64567014,1.894642857,3.777777778,8.355882353,11.13785285,15.05212585,7.427608696,13.63809309,14.68203775,10.44488417,10.28151652,30.72005894,31.3842123,32.05449179,29.91792345,34.0081443,34.0246686,32.63718697,32.65161996,32.06615599,32.19661267,55.99977198,55.71080078,60.58867961,55.12382782,51.4786809,60.82758989,63.94363187,68.66563025,67.46743835,67.52632853,74.32039437,67.18592785,73.01870617,79.95331509,68.47713254,79.45820309,81.47651776,85.44794384,85.55140899,87.29790888
461,45,0,2018,29.96621493,18.31777608,3.980208333,53.43156295,69.706463,18.31777608,20.15356411,19.81263617,21.17232707,22.25369653,24.14469808,25.32045661,24.96565531,25.18617083,25.23970542,3.980208333,1.894642857,3.777777778,8.355882353,11.13785285,15.05212585,7.427608696,13.63809309,14.68203775,10.44488417,29.96621493,30.72005894,31.3842123,32.05449179,29.91792345,34.0081443,34.0246686,32.63718697,32.65161996,32.06615599,53.43156295,55.99977198,55.71080078,60.58867961,55.12382782,51.4786809,60.82758989,63.94363187,68.66563025,67.46743835,69.706463,74.32039437,67.18592785,73.01870617,79.95331509,68.47713254,79.45820309,81.47651776,85.44794384,85.55140899
462,46,0,2018,29.6149191,17.06310747,0.9625,52.56753065,68.84202208,17.06310747,18.31777608,20.15356411,19.81263617,21.17232707,22.25369653,24.14469808,25.32045661,24.96565531,25.18617083,0.9625,3.980208333,1.894642857,3.777777778,8.355882353,11.13785285,15.05212585,7.427608696,13.63809309,14.68203775,29.6149191,29.96621493,30.72005894,31.3842123,32.05449179,29.91792345,34.0081443,34.0246686,32.63718697,32.65161996,52.56753065,53.43156295,55.99977198,55.71080078,60.58867961,55.12382782,51.4786809,60.82758989,63.94363187,68.66563025,68.84202208,69.706463,74.32039437,67.18592785,73.01870617,79.95331509,68.47713254,79.45820309,81.47651776,85.44794384
463,47,0,2018,28.43999991,15.13575847,0.3,53.09670838,67.94904001,15.13575847,17.06310747,18.31777608,20.15356411,19.81263617,21.17232707,22.25369653,24.14469808,25.32045661,24.96565531,0.3,0.9625,3.980208333,1.894642857,3.777777778,8.355882353,11.13785285,15.05212585,7.427608696,13.63809309,28.43999991,29.6149191,29.96621493,30.72005894,31.3842123,32.05449179,29.91792345,34.0081443,34.0246686,32.63718697,53.09670838,52.56753065,53.43156295,55.99977198,55.71080078,60.58867961,55.12382782,51.4786809,60.82758989,63.94363187,67.94904001,68.84202208,69.706463,74.32039437,67.18592785,73.01870617,79.95331509,68.47713254,79.45820309,81.47651776
464,48,0,2018,28.16589089,15.06415319,0.1,52.10128999,68.26498197,15.06415319,15.13575847,17.06310747,18.31777608,20.15356411,19.81263617,21.17232707,22.25369653,24.14469808,25.32045661,0.1,0.3,0.9625,3.980208333,1.894642857,3.777777778,8.355882353,11.13785285,15.05212585,7.427608696,28.16589089,28.43999991,29.6149191,29.96621493,30.72005894,31.3842123,32.05449179,29.91792345,34.0081443,34.0246686,52.10128999,53.09670838,52.56753065,53.43156295,55.99977198,55.71080078,60.58867961,55.12382782,51.4786809,60.82758989,68.26498197,67.94904001,68.84202208,69.706463,74.32039437,67.18592785,73.01870617,79.95331509,68.47713254,79.45820309
465,49,0,2018,26.22098663,12.90662737,0,49.82556036,66.2189471,12.90662737,15.06415319,15.13575847,17.06310747,18.31777608,20.15356411,19.81263617,21.17232707,22.25369653,24.14469808,0,0.1,0.3,0.9625,3.980208333,1.894642857,3.777777778,8.355882353,11.13785285,15.05212585,26.22098663,28.16589089,28.43999991,29.6149191,29.96621493,30.72005894,31.3842123,32.05449179,29.91792345,34.0081443,49.82556036,52.10128999,53.09670838,52.56753065,53.43156295,55.99977198,55.71080078,60.58867961,55.12382782,51.4786809,66.2189471,68.26498197,67.94904001,68.84202208,69.706463,74.32039437,67.18592785,73.01870617,79.95331509,68.47713254
466,50,0,2018,26.27743744,13.00936672,0,49.73242178,61.48306683,13.00936672,12.90662737,15.06415319,15.13575847,17.06310747,18.31777608,20.15356411,19.81263617,21.17232707,22.25369653,0,0,0.1,0.3,0.9625,3.980208333,1.894642857,3.777777778,8.355882353,11.13785285,26.27743744,26.22098663,28.16589089,28.43999991,29.6149191,29.96621493,30.72005894,31.3842123,32.05449179,29.91792345,49.73242178,49.82556036,52.10128999,53.09670838,52.56753065,53.43156295,55.99977198,55.71080078,60.58867961,55.12382782,61.48306683,66.2189471,68.26498197,67.94904001,68.84202208,69.706463,74.32039437,67.18592785,73.01870617,79.95331509
467,51,0,2018,22.23751096,11.82886605,7.433033033,70.79784782,80.79037315,11.82886605,13.00936672,12.90662737,15.06415319,15.13575847,17.06310747,18.31777608,20.15356411,19.81263617,21.17232707,7.433033033,0,0,0.1,0.3,0.9625,3.980208333,1.894642857,3.777777778,8.355882353,22.23751096,26.27743744,26.22098663,28.16589089,28.43999991,29.6149191,29.96621493,30.72005894,31.3842123,32.05449179,70.79784782,49.73242178,49.82556036,52.10128999,53.09670838,52.56753065,53.43156295,55.99977198,55.71080078,60.58867961,80.79037315,61.48306683,66.2189471,68.26498197,67.94904001,68.84202208,69.706463,74.32039437,67.18592785,73.01870617
468,52,0,2018,23.35438876,9.200014737,8.9,55.37705968,66.9654886,9.200014737,11.82886605,13.00936672,12.90662737,15.06415319,15.13575847,17.06310747,18.31777608,20.15356411,19.81263617,8.9,7.433033033,0,0,0.1,0.3,0.9625,3.980208333,1.894642857,3.777777778,23.35438876,22.23751096,26.27743744,26.22098663,28.16589089,28.43999991,29.6149191,29.96621493,30.72005894,31.3842123,55.37705968,70.79784782,49.73242178,49.82556036,52.10128999,53.09670838,52.56753065,53.43156295,55.99977198,55.71080078,66.9654886,80.79037315,61.48306683,66.2189471,68.26498197,67.94904001,68.84202208,69.706463,74.32039437,67.18592785
469,1,0,2019,24.51297513,9.026715723,0.2,48.83271825,71.65116091,9.026715723,9.200014737,11.82886605,13.00936672,12.90662737,15.06415319,15.13575847,17.06310747,18.31777608,20.15356411,0.2,8.9,7.433033033,0,0,0.1,0.3,0.9625,3.980208333,1.894642857,24.51297513,23.35438876,22.23751096,26.27743744,26.22098663,28.16589089,28.43999991,29.6149191,29.96621493,30.72005894,48.83271825,55.37705968,70.79784782,49.73242178,49.82556036,52.10128999,53.09670838,52.56753065,53.43156295,55.99977198,71.65116091,66.9654886,80.79037315,61.48306683,66.2189471,68.26498197,67.94904001,68.84202208,69.706463,74.32039437
470,2,0,2019,24.22688082,10.61144329,0.4,47.8175651,70.55124787,10.61144329,9.026715723,9.200014737,11.82886605,13.00936672,12.90662737,15.06415319,15.13575847,17.06310747,18.31777608,0.4,0.2,8.9,7.433033033,0,0,0.1,0.3,0.9625,3.980208333,24.22688082,24.51297513,23.35438876,22.23751096,26.27743744,26.22098663,28.16589089,28.43999991,29.6149191,29.96621493,47.8175651,48.83271825,55.37705968,70.79784782,49.73242178,49.82556036,52.10128999,53.09670838,52.56753065,53.43156295,70.55124787,71.65116091,66.9654886,80.79037315,61.48306683,66.2189471,68.26498197,67.94904001,68.84202208,69.706463
471,3,0,2019,24.9057929,9.931767321,0,47.38493964,70.00147661,9.931767321,10.61144329,9.026715723,9.200014737,11.82886605,13.00936672,12.90662737,15.06415319,15.13575847,17.06310747,0,0.4,0.2,8.9,7.433033033,0,0,0.1,0.3,0.9625,24.9057929,24.22688082,24.51297513,23.35438876,22.23751096,26.27743744,26.22098663,28.16589089,28.43999991,29.6149191,47.38493964,47.8175651,48.83271825,55.37705968,70.79784782,49.73242178,49.82556036,52.10128999,53.09670838,52.56753065,70.00147661,70.55124787,71.65116091,66.9654886,80.79037315,61.48306683,66.2189471,68.26498197,67.94904001,68.84202208
472,4,0,2019,25.80264737,13.00771728,0.360416667,46.185778,74.53905338,13.00771728,9.931767321,10.61144329,9.026715723,9.200014737,11.82886605,13.00936672,12.90662737,15.06415319,15.13575847,0.360416667,0,0.4,0.2,8.9,7.433033033,0,0,0.1,0.3,25.80264737,24.9057929,24.22688082,24.51297513,23.35438876,22.23751096,26.27743744,26.22098663,28.16589089,28.43999991,46.185778,47.38493964,47.8175651,48.83271825,55.37705968,70.79784782,49.73242178,49.82556036,52.10128999,53.09670838,74.53905338,70.00147661,70.55124787,71.65116091,66.9654886,80.79037315,61.48306683,66.2189471,68.26498197,67.94904001
473,5,0,2019,26.24036694,11.22952875,0.433333333,39.53003274,63.76293427,11.22952875,13.00771728,9.931767321,10.61144329,9.026715723,9.200014737,11.82886605,13.00936672,12.90662737,15.06415319,0.433333333,0.360416667,0,0.4,0.2,8.9,7.433033033,0,0,0.1,26.24036694,25.80264737,24.9057929,24.22688082,24.51297513,23.35438876,22.23751096,26.27743744,26.22098663,28.16589089,39.53003274,46.185778,47.38493964,47.8175651,48.83271825,55.37705968,70.79784782,49.73242178,49.82556036,52.10128999,63.76293427,74.53905338,70.00147661,70.55124787,71.65116091,66.9654886,80.79037315,61.48306683,66.2189471,68.26498197
474,6,0,2019,26.53298824,13.02680417,2.66039604,39.57809535,70.33333926,13.02680417,11.22952875,13.00771728,9.931767321,10.61144329,9.026715723,9.200014737,11.82886605,13.00936672,12.90662737,2.66039604,0.433333333,0.360416667,0,0.4,0.2,8.9,7.433033033,0,0,26.53298824,26.24036694,25.80264737,24.9057929,24.22688082,24.51297513,23.35438876,22.23751096,26.27743744,26.22098663,39.57809535,39.53003274,46.185778,47.38493964,47.8175651,48.83271825,55.37705968,70.79784782,49.73242178,49.82556036,70.33333926,63.76293427,74.53905338,70.00147661,70.55124787,71.65116091,66.9654886,80.79037315,61.48306683,66.2189471
475,7,0,2019,27.67175628,13.97066276,2.838068182,34.1401984,67.74021388,13.97066276,13.02680417,11.22952875,13.00771728,9.931767321,10.61144329,9.026715723,9.200014737,11.82886605,13.00936672,2.838068182,2.66039604,0.433333333,0.360416667,0,0.4,0.2,8.9,7.433033033,0,27.67175628,26.53298824,26.24036694,25.80264737,24.9057929,24.22688082,24.51297513,23.35438876,22.23751096,26.27743744,34.1401984,39.57809535,39.53003274,46.185778,47.38493964,47.8175651,48.83271825,55.37705968,70.79784782,49.73242178,67.74021388,70.33333926,63.76293427,74.53905338,70.00147661,70.55124787,71.65116091,66.9654886,80.79037315,61.48306683
476,8,0,2019,29.46292276,16.53555228,11.92967033,40.85023242,70.08528881,16.53555228,13.97066276,13.02680417,11.22952875,13.00771728,9.931767321,10.61144329,9.026715723,9.200014737,11.82886605,11.92967033,2.838068182,2.66039604,0.433333333,0.360416667,0,0.4,0.2,8.9,7.433033033,29.46292276,27.67175628,26.53298824,26.24036694,25.80264737,24.9057929,24.22688082,24.51297513,23.35438876,22.23751096,40.85023242,34.1401984,39.57809535,39.53003274,46.185778,47.38493964,47.8175651,48.83271825,55.37705968,70.79784782,70.08528881,67.74021388,70.33333926,63.76293427,74.53905338,70.00147661,70.55124787,71.65116091,66.9654886,80.79037315
477,9,0,2019,26.28201834,15.14350526,12.21929664,56.45340774,75.75273458,15.14350526,16.53555228,13.97066276,13.02680417,11.22952875,13.00771728,9.931767321,10.61144329,9.026715723,9.200014737,12.21929664,11.92967033,2.838068182,2.66039604,0.433333333,0.360416667,0,0.4,0.2,8.9,26.28201834,29.46292276,27.67175628,26.53298824,26.24036694,25.80264737,24.9057929,24.22688082,24.51297513,23.35438876,56.45340774,40.85023242,34.1401984,39.57809535,39.53003274,46.185778,47.38493964,47.8175651,48.83271825,55.37705968,75.75273458,70.08528881,67.74021388,70.33333926,63.76293427,74.53905338,70.00147661,70.55124787,71.65116091,66.9654886
478,10,0,2019,28.92179557,16.6372312,8.405144928,48.29852669,67.27979383,16.6372312,15.14350526,16.53555228,13.97066276,13.02680417,11.22952875,13.00771728,9.931767321,10.61144329,9.026715723,8.405144928,12.21929664,11.92967033,2.838068182,2.66039604,0.433333333,0.360416667,0,0.4,0.2,28.92179557,26.28201834,29.46292276,27.67175628,26.53298824,26.24036694,25.80264737,24.9057929,24.22688082,24.51297513,48.29852669,56.45340774,40.85023242,34.1401984,39.57809535,39.53003274,46.185778,47.38493964,47.8175651,48.83271825,67.27979383,75.75273458,70.08528881,67.74021388,70.33333926,63.76293427,74.53905338,70.00147661,70.55124787,71.65116091
479,11,0,2019,32.30613365,19.46011786,4.174147287,46.47867908,63.66745599,19.46011786,16.6372312,15.14350526,16.53555228,13.97066276,13.02680417,11.22952875,13.00771728,9.931767321,10.61144329,4.174147287,8.405144928,12.21929664,11.92967033,2.838068182,2.66039604,0.433333333,0.360416667,0,0.4,32.30613365,28.92179557,26.28201834,29.46292276,27.67175628,26.53298824,26.24036694,25.80264737,24.9057929,24.22688082,46.47867908,48.29852669,56.45340774,40.85023242,34.1401984,39.57809535,39.53003274,46.185778,47.38493964,47.8175651,63.66745599,67.27979383,75.75273458,70.08528881,67.74021388,70.33333926,63.76293427,74.53905338,70.00147661,70.55124787
480,12,0,2019,33.01812594,18.85001475,4.025333333,44.31139161,55.85622496,18.85001475,19.46011786,16.6372312,15.14350526,16.53555228,13.97066276,13.02680417,11.22952875,13.00771728,9.931767321,4.025333333,4.174147287,8.405144928,12.21929664,11.92967033,2.838068182,2.66039604,0.433333333,0.360416667,0,33.01812594,32.30613365,28.92179557,26.28201834,29.46292276,27.67175628,26.53298824,26.24036694,25.80264737,24.9057929,44.31139161,46.47867908,48.29852669,56.45340774,40.85023242,34.1401984,39.57809535,39.53003274,46.185778,47.38493964,55.85622496,63.66745599,67.27979383,75.75273458,70.08528881,67.74021388,70.33333926,63.76293427,74.53905338,70.00147661
